Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice
,,,,1927-01-08 12:00,299.029,,,1927-06-01 12:00,112.997,,,1928-02-16 12:00,292.71,,,1928-07-15 12:00,116.818,,,1928-12-09 12:00,297.186,,,,,,,,,,,1929-08-01 12:00,86.097,,,1930-01-23 12:00,299.627,,,1930-06-15 12:00,115.858,,,1930-11-15 12:00,243.764,,,1931-07-30 12:00,115.788,,,1931-12-24 12:00,298.627,,,1932-05-18 12:00,98.797,,,1933-02-05 12:00,297.852,,,1933-06-30 12:00,117.137,,,1933-11-25 12:00,290.209,,,1934-08-11 12:00,112.795,,,1935-01-08 12:00,299.713,,,1935-06-01 12:00,113.39,,,,,,
,,,,1927-01-09 12:00,300.284,,,1927-06-02 12:00,114.1,,,1928-02-17 12:00,293.932,,,1928-07-16 12:00,118.049,,,1928-12-10 12:00,298.387,,,,,,,,,,,1929-08-02 12:00,87.202,,,1930-01-24 12:00,300.884,,,1930-06-16 12:00,117.05,,,1930-11-16 12:00,243.245,,,1931-07-31 12:00,117.017,,,1931-12-25 12:00,299.869,,,1932-05-19 12:00,99.387,,,1933-02-06 12:00,299.101,,,1933-07-01 12:00,118.358,,,1933-11-26 12:00,291.218,,,1934-08-12 12:00,114.006,,,1935-01-09 12:00,300.968,,,1935-06-02 12:00,114.484,,,,,,
,,,,1927-01-10 12:00,301.539,,,1927-06-03 12:00,115.198,,,1928-02-18 12:00,295.154,,,1928-07-17 12:00,119.281,,,1928-12-11 12:00,299.587,,,,,,,,,,,1929-08-03 12:00,88.31,,,1930-01-25 12:00,302.14,,,1930-06-17 12:00,118.241,,,1930-11-17 12:00,242.703,,,1931-08-01 12:00,118.246,,,1931-12-26 12:00,301.111,,,1932-05-20 12:00,99.956,,,1933-02-07 12:00,300.35,,,1933-07-02 12:00,119.579,,,1933-11-27 12:00,292.22,,,1934-08-13 12:00,115.218,,,1935-01-10 12:00,302.223,,,1935-06-03 12:00,115.576,,,,,,
,,,,1927-01-11 12:00,302.794,,,1927-06-04 12:00,116.294,,,1928-02-19 12:00,296.377,,,1928-07-18 12:00,120.512,,,1928-12-12 12:00,300.786,,,,,,,,,,,1929-08-04 12:00,89.42,,,1930-01-26 12:00,303.397,,,1930-06-18 12:00,119.432,,,1930-11-18 12:00,242.141,,,1931-08-02 12:00,119.475,,,1931-12-27 12:00,302.353,,,1932-05-21 12:00,100.502,,,1933-02-08 12:00,301.599,,,1933-07-03 12:00,120.8,,,1933-11-28 12:00,293.216,,,1934-08-14 12:00,116.431,,,1935-01-11 12:00,303.478,,,1935-06-04 12:00,116.664,,,,,,
,,,,1927-01-12 12:00,304.049,,,1927-06-05 12:00,117.387,,,1928-02-20 12:00,297.6,,,1928-07-19 12:00,121.743,,,1928-12-13 12:00,301.983,,,,,,,,,,,1929-08-05 12:00,90.533,,,1930-01-27 12:00,304.653,,,1930-06-19 12:00,120.621,,,1930-11-19 12:00,241.562,,,1931-08-03 12:00,120.704,,,1931-12-28 12:00,303.594,,,1932-05-22 12:00,101.024,,,1933-02-09 12:00,302.847,,,1933-07-04 12:00,122.021,,,1933-11-29 12:00,294.204,,,1934-08-15 12:00,117.645,,,1935-01-12 12:00,304.732,,,1935-06-05 12:00,117.749,,,,,,
,,,,1927-01-13 12:00,305.304,,,1927-06-06 12:00,118.476,,,1928-02-21 12:00,298.824,,,1928-07-20 12:00,122.975,,,1928-12-14 12:00,303.18,,,,,,,,,,,1929-08-06 12:00,91.649,,,1930-01-28 12:00,305.909,,,1930-06-20 12:00,121.81,,,1930-11-20 12:00,240.971,,,1931-08-04 12:00,121.934,,,1931-12-29 12:00,304.835,,,1932-05-23 12:00,101.522,,,1933-02-10 12:00,304.096,,,1933-07-05 12:00,123.241,,,1933-11-30 12:00,295.184,,,1934-08-16 12:00,118.859,,,1935-01-13 12:00,305.986,,,1935-06-06 12:00,118.83,,,,,,
,,,,1927-01-14 12:00,306.558,,,1927-06-07 12:00,119.561,,,1928-02-22 12:00,300.047,,,1928-07-21 12:00,124.207,,,1928-12-15 12:00,304.375,,,,,,,,,,,1929-08-07 12:00,92.767,,,1930-01-29 12:00,307.165,,,1930-06-21 12:00,122.998,,,1930-11-21 12:00,240.37,,,1931-08-05 12:00,123.165,,,1931-12-30 12:00,306.075,,,1932-05-24 12:00,101.995,,,1933-02-11 12:00,305.344,,,1933-07-06 12:00,124.461,,,1933-12-01 12:00,296.157,,,1934-08-17 12:00,120.074,,,1935-01-14 12:00,307.241,,,1935-06-07 12:00,119.907,,,,,,
,,,,1927-01-15 12:00,307.812,,,1927-06-08 12:00,120.643,,,1928-02-23 12:00,301.271,,,1928-07-22 12:00,125.438,,,1928-12-16 12:00,305.569,,,,,,,,,,,1929-08-08 12:00,93.887,,,1930-01-30 12:00,308.421,,,1930-06-22 12:00,124.185,,,1930-11-22 12:00,239.765,,,1931-08-06 12:00,124.396,,,1931-12-31 12:00,307.315,,,1932-05-25 12:00,102.442,,,1933-02-12 12:00,306.593,,,1933-07-07 12:00,125.681,,,1933-12-02 12:00,297.122,,,1934-08-18 12:00,121.29,,,1935-01-15 12:00,308.494,,,1935-06-08 12:00,120.981,,,,,,
,,,,1927-01-16 12:00,309.066,,,1927-06-09 12:00,121.721,,,1928-02-24 12:00,302.496,,,1928-07-23 12:00,126.67,,,1928-12-17 12:00,306.761,,,,,,,,,,,1929-08-09 12:00,95.01,,,1930-01-31 12:00,309.677,,,1930-06-23 12:00,125.371,,,1930-11-23 12:00,239.159,,,1931-08-07 12:00,125.627,,,1932-01-01 12:00,308.555,,,1932-05-26 12:00,102.862,,,1933-02-13 12:00,307.841,,,1933-07-08 12:00,126.901,,,1933-12-03 12:00,298.078,,,1934-08-19 12:00,122.507,,,1935-01-16 12:00,309.748,,,1935-06-09 12:00,122.051,,,,,,
,,,,1927-01-17 12:00,310.32,,,1927-06-10 12:00,122.796,,,1928-02-25 12:00,303.72,,,1928-07-24 12:00,127.902,,,1928-12-18 12:00,307.952,,,,,,,,,,,1929-08-10 12:00,96.136,,,1930-02-01 12:00,310.933,,,1930-06-24 12:00,126.557,,,1930-11-24 12:00,238.556,,,1931-08-08 12:00,126.859,,,1932-01-02 12:00,309.794,,,1932-05-27 12:00,103.253,,,1933-02-14 12:00,309.09,,,1933-07-09 12:00,128.12,,,1933-12-04 12:00,299.026,,,1934-08-20 12:00,123.725,,,1935-01-17 12:00,311.001,,,1935-06-10 12:00,123.116,,,,,,
,,,,1927-01-18 12:00,311.573,,,1927-06-11 12:00,123.866,,,1928-02-26 12:00,304.945,,,1928-07-25 12:00,129.134,,,1928-12-19 12:00,309.142,,,,,,,,,,,1929-08-11 12:00,97.264,,,1930-02-02 12:00,312.188,,,1930-06-25 12:00,127.741,,,1930-11-25 12:00,237.961,,,1931-08-09 12:00,128.092,,,1932-01-03 12:00,311.033,,,1932-05-28 12:00,103.616,,,1933-02-15 12:00,310.338,,,1933-07-10 12:00,129.339,,,1933-12-05 12:00,299.964,,,1934-08-21 12:00,124.943,,,1935-01-18 12:00,312.255,,,1935-06-11 12:00,124.178,,,,,,
,,,,1927-01-19 12:00,312.827,,,1927-06-12 12:00,124.933,,,1928-02-27 12:00,306.169,,,1928-07-26 12:00,130.366,,,1928-12-20 12:00,310.33,,,,,,,,,,,1929-08-12 12:00,98.394,,,1930-02-03 12:00,313.443,,,1930-06-26 12:00,128.925,,,1930-11-26 12:00,237.378,,,1931-08-10 12:00,129.325,,,1932-01-04 12:00,312.271,,,1932-05-29 12:00,103.949,,,1933-02-16 12:00,311.587,,,1933-07-11 12:00,130.558,,,1933-12-06 12:00,300.893,,,1934-08-22 12:00,126.162,,,1935-01-19 12:00,313.508,,,1935-06-12 12:00,125.235,,,,,,
,,,,1927-01-20 12:00,314.08,,,1927-06-13 12:00,125.995,,,1928-02-28 12:00,307.394,,,1928-07-27 12:00,131.598,,,1928-12-21 12:00,311.517,,,,,,,,,,,1929-08-13 12:00,99.527,,,1930-02-04 12:00,314.698,,,1930-06-27 12:00,130.107,,,1930-11-27 12:00,236.81,,,1931-08-11 12:00,130.558,,,1932-01-05 12:00,313.51,,,1932-05-30 12:00,104.25,,,1933-02-17 12:00,312.835,,,1933-07-12 12:00,131.776,,,1933-12-07 12:00,301.813,,,1934-08-23 12:00,127.382,,,1935-01-20 12:00,314.76,,,1935-06-13 12:00,126.288,,,,,,
,,,,1927-01-21 12:00,315.332,,,1927-06-14 12:00,127.054,,,1928-02-29 12:00,308.62,,,1928-07-28 12:00,132.83,,,1928-12-22 12:00,312.702,,,,,,,,,,,1929-08-14 12:00,100.661,,,1930-02-05 12:00,315.953,,,1930-06-28 12:00,131.288,,,1930-11-28 12:00,236.261,,,1931-08-12 12:00,131.791,,,1932-01-06 12:00,314.747,,,1932-05-31 12:00,104.52,,,1933-02-18 12:00,314.083,,,1933-07-13 12:00,132.994,,,1933-12-08 12:00,302.722,,,1934-08-24 12:00,128.602,,,1935-01-21 12:00,316.013,,,1935-06-14 12:00,127.337,,,,,,
,,,,1927-01-22 12:00,316.585,,,1927-06-15 12:00,128.108,,,1928-03-01 12:00,309.845,,,1928-07-29 12:00,134.063,,,1928-12-23 12:00,313.885,,,,,,,,,,,1929-08-15 12:00,101.799,,,1930-02-06 12:00,317.208,,,1930-06-29 12:00,132.469,,,1930-11-29 12:00,235.735,,,1931-08-13 12:00,133.026,,,1932-01-07 12:00,315.985,,,1932-06-01 12:00,104.758,,,1933-02-19 12:00,315.332,,,1933-07-14 12:00,134.212,,,1933-12-09 12:00,303.621,,,1934-08-25 12:00,129.824,,,1935-01-22 12:00,317.265,,,1935-06-15 12:00,128.381,,,,,,
,,,,1927-01-23 12:00,317.837,,,1927-06-16 12:00,129.157,,,1928-03-02 12:00,311.071,,,1928-07-30 12:00,135.295,,,1928-12-24 12:00,315.067,,,,,,,,,,,1929-08-16 12:00,102.938,,,1930-02-07 12:00,318.462,,,1930-06-30 12:00,133.648,,,1930-11-30 12:00,235.235,,,1931-08-14 12:00,134.26,,,1932-01-08 12:00,317.221,,,1932-06-02 12:00,104.961,,,1933-02-20 12:00,316.58,,,1933-07-15 12:00,135.43,,,1933-12-10 12:00,304.508,,,1934-08-26 12:00,131.046,,,1935-01-23 12:00,318.517,,,1935-06-16 12:00,129.42,,,,,,
,,,,1927-01-24 12:00,319.089,,,1927-06-17 12:00,130.202,,,1928-03-03 12:00,312.297,,,1928-07-31 12:00,136.527,,,1928-12-25 12:00,316.246,,,,,,,,,,,1929-08-17 12:00,104.079,,,1930-02-08 12:00,319.717,,,1930-07-01 12:00,134.826,,,1930-12-01 12:00,234.764,,,1931-08-15 12:00,135.495,,,1932-01-09 12:00,318.458,,,1932-06-03 12:00,105.129,,,1933-02-21 12:00,317.828,,,1933-07-16 12:00,136.648,,,1933-12-11 12:00,305.385,,,1934-08-27 12:00,132.269,,,1935-01-24 12:00,319.768,,,1935-06-17 12:00,130.454,,,,,,
,,,,1927-01-25 12:00,320.341,,,1927-06-18 12:00,131.243,,,1928-03-04 12:00,313.523,,,1928-08-01 12:00,137.76,,,1928-12-26 12:00,317.424,,,,,,,,,,,1929-08-18 12:00,105.223,,,1930-02-09 12:00,320.971,,,1930-07-02 12:00,136.003,,,1930-12-02 12:00,234.324,,,1931-08-16 12:00,136.73,,,1932-01-10 12:00,319.693,,,1932-06-04 12:00,105.262,,,1933-02-22 12:00,319.076,,,1933-07-17 12:00,137.865,,,1933-12-12 12:00,306.25,,,1934-08-28 12:00,133.492,,,1935-01-25 12:00,321.02,,,1935-06-18 12:00,131.483,,,,,,
,,,,1927-01-26 12:00,321.593,,,1927-06-19 12:00,132.278,,,1928-03-05 12:00,314.749,,,1928-08-02 12:00,138.992,,,1928-12-27 12:00,318.6,,,,,,,,,,,1929-08-19 12:00,106.369,,,1930-02-10 12:00,322.224,,,1930-07-03 12:00,137.179,,,1930-12-03 12:00,233.919,,,1931-08-17 12:00,137.965,,,1932-01-11 12:00,320.928,,,1932-06-05 12:00,105.358,,,1933-02-23 12:00,320.324,,,1933-07-18 12:00,139.082,,,1933-12-13 12:00,307.102,,,1934-08-29 12:00,134.717,,,1935-01-26 12:00,322.271,,,1935-06-19 12:00,132.507,,,,,,
,,,,1927-01-27 12:00,322.844,,,1927-06-20 12:00,133.309,,,1928-03-06 12:00,315.975,,,1928-08-03 12:00,140.225,,,1928-12-28 12:00,319.774,,,,,,,,,,,1929-08-20 12:00,107.517,,,1930-02-11 12:00,323.478,,,1930-07-04 12:00,138.354,,,1930-12-04 12:00,233.55,,,1931-08-18 12:00,139.201,,,1932-01-12 12:00,322.163,,,1932-06-06 12:00,105.417,,,1933-02-24 12:00,321.572,,,1933-07-19 12:00,140.299,,,1933-12-14 12:00,307.942,,,1934-08-30 12:00,135.942,,,1935-01-27 12:00,323.521,,,1935-06-20 12:00,133.526,,,,,,
,,,,1927-01-28 12:00,324.095,,,1927-06-21 12:00,134.335,,,1928-03-07 12:00,317.202,,,1928-08-04 12:00,141.458,,,1928-12-29 12:00,320.947,,,,,,,,,,,1929-08-21 12:00,108.667,,,1930-02-12 12:00,324.731,,,1930-07-05 12:00,139.527,,,1930-12-05 12:00,233.218,,,1931-08-19 12:00,140.437,,,1932-01-13 12:00,323.397,,,1932-06-07 12:00,105.437,,,1933-02-25 12:00,322.82,,,1933-07-20 12:00,141.516,,,1933-12-15 12:00,308.769,,,1934-08-31 12:00,137.169,,,1935-01-28 12:00,324.772,,,1935-06-21 12:00,134.539,,,,,,
,,,,1927-01-29 12:00,325.346,,,1927-06-22 12:00,135.355,,,1928-03-08 12:00,318.428,,,1928-08-05 12:00,142.691,,,1928-12-30 12:00,322.117,,,,,,,,,,,1929-08-22 12:00,109.82,,,1930-02-13 12:00,325.984,,,1930-07-06 12:00,140.699,,,1930-12-06 12:00,232.926,,,1931-08-20 12:00,141.673,,,1932-01-14 12:00,324.63,,,1932-06-08 12:00,105.418,,,1933-02-26 12:00,324.067,,,1933-07-21 12:00,142.732,,,1933-12-16 12:00,309.582,,,1934-09-01 12:00,138.395,,,1935-01-29 12:00,326.022,,,1935-06-22 12:00,135.547,,,,,,
,,,,1927-01-30 12:00,326.597,,,1927-06-23 12:00,136.371,,,1928-03-09 12:00,319.655,,,1928-08-06 12:00,143.924,,,1928-12-31 12:00,323.284,,,,,,,,,,,1929-08-23 12:00,110.974,,,1930-02-14 12:00,327.237,,,1930-07-07 12:00,141.87,,,1930-12-07 12:00,232.675,,,1931-08-21 12:00,142.91,,,1932-01-15 12:00,325.862,,,1932-06-09 12:00,105.36,,,1933-02-27 12:00,325.315,,,1933-07-22 12:00,143.948,,,1933-12-17 12:00,310.38,,,1934-09-02 12:00,139.623,,,1935-01-30 12:00,327.273,,,1935-06-23 12:00,136.549,,,,,,
,,,,1927-01-31 12:00,327.847,,,1927-06-24 12:00,137.38,,,1928-03-10 12:00,320.882,,,1928-08-07 12:00,145.157,,,1929-01-01 12:00,324.45,,,,,,,,,,,1929-08-24 12:00,112.131,,,1930-02-15 12:00,328.489,,,1930-07-08 12:00,143.04,,,1930-12-08 12:00,232.464,,,1931-08-22 12:00,144.147,,,1932-01-16 12:00,327.094,,,1932-06-10 12:00,105.262,,,1933-02-28 12:00,326.562,,,1933-07-23 12:00,145.164,,,1933-12-18 12:00,311.164,,,1934-09-03 12:00,140.852,,,1935-01-31 12:00,328.522,,,1935-06-24 12:00,137.545,,,,,,
,,,,1927-02-01 12:00,329.097,,,1927-06-25 12:00,138.385,,,1928-03-11 12:00,322.11,,,1928-08-08 12:00,146.39,,,1929-01-02 12:00,325.614,,,,,,,,,,,1929-08-25 12:00,113.289,,,1930-02-16 12:00,329.742,,,1930-07-09 12:00,144.208,,,1930-12-09 12:00,232.295,,,1931-08-23 12:00,145.385,,,1932-01-17 12:00,328.325,,,1932-06-11 12:00,105.123,,,1933-03-01 12:00,327.809,,,1933-07-24 12:00,146.379,,,1933-12-19 12:00,311.932,,,1934-09-04 12:00,142.081,,,1935-02-01 12:00,329.772,,,1935-06-25 12:00,138.535,,,,,,
,,,,1927-02-02 12:00,330.347,,,1927-06-26 12:00,139.383,,,1928-03-12 12:00,323.337,,,1928-08-09 12:00,147.623,,,1929-01-03 12:00,326.775,,,,,,,,,,,1929-08-26 12:00,114.45,,,1930-02-17 12:00,330.994,,,1930-07-10 12:00,145.375,,,1930-12-10 12:00,232.168,,,1931-08-24 12:00,146.622,,,1932-01-18 12:00,329.556,,,1932-06-12 12:00,104.944,,,1933-03-02 12:00,329.056,,,1933-07-25 12:00,147.594,,,1933-12-20 12:00,312.683,,,1934-09-05 12:00,143.311,,,1935-02-02 12:00,331.021,,,1935-06-26 12:00,139.519,,,,,,
,,,,1927-02-03 12:00,331.596,,,1927-06-27 12:00,140.376,,,1928-03-13 12:00,324.565,,,1928-08-10 12:00,148.857,,,1929-01-04 12:00,327.935,,,,,,,,,,,1929-08-27 12:00,115.612,,,1930-02-18 12:00,332.246,,,1930-07-11 12:00,146.54,,,1930-12-11 12:00,232.083,,,1931-08-25 12:00,147.86,,,1932-01-19 12:00,330.785,,,1932-06-13 12:00,104.725,,,1933-03-03 12:00,330.303,,,1933-07-26 12:00,148.809,,,1933-12-21 12:00,313.418,,,1934-09-06 12:00,144.541,,,1935-02-03 12:00,332.27,,,1935-06-27 12:00,140.497,,,,,,
,,,,1927-02-04 12:00,332.845,,,1927-06-28 12:00,141.363,,,1928-03-14 12:00,325.793,,,1928-08-11 12:00,150.09,,,1929-01-05 12:00,329.091,,,,,,,,,,,1929-08-28 12:00,116.777,,,1930-02-19 12:00,333.498,,,1930-07-12 12:00,147.704,,,1930-12-12 12:00,232.039,,,1931-08-26 12:00,149.099,,,1932-01-20 12:00,332.014,,,1932-06-14 12:00,104.465,,,1933-03-04 12:00,331.549,,,1933-07-27 12:00,150.023,,,1933-12-22 12:00,314.134,,,1934-09-07 12:00,145.772,,,1935-02-04 12:00,333.518,,,1935-06-28 12:00,141.468,,,,,,
,,,,1927-02-05 12:00,334.094,,,1927-06-29 12:00,142.343,,,1928-03-15 12:00,327.021,,,1928-08-12 12:00,151.324,,,1929-01-06 12:00,330.246,,,,,,,,,,,1929-08-29 12:00,117.943,,,1930-02-20 12:00,334.75,,,1930-07-13 12:00,148.867,,,1930-12-13 12:00,232.037,,,1931-08-27 12:00,150.337,,,1932-01-21 12:00,333.242,,,1932-06-15 12:00,104.166,,,1933-03-05 12:00,332.795,,,1933-07-28 12:00,151.237,,,1933-12-23 12:00,314.832,,,1934-09-08 12:00,147.004,,,1935-02-05 12:00,334.766,,,1935-06-29 12:00,142.432,,,,,,
,,,,1927-02-06 12:00,335.342,,,1927-06-30 12:00,143.317,,,1928-03-16 12:00,328.249,,,1928-08-13 12:00,152.558,,,1929-01-07 12:00,331.397,,,,,,,,,,,1929-08-30 12:00,119.111,,,1930-02-21 12:00,336.001,,,1930-07-14 12:00,150.029,,,1930-12-14 12:00,232.075,,,1931-08-28 12:00,151.576,,,1932-01-22 12:00,334.469,,,1932-06-16 12:00,103.829,,,1933-03-06 12:00,334.042,,,1933-07-29 12:00,152.451,,,1933-12-24 12:00,315.511,,,1934-09-09 12:00,148.237,,,1935-02-06 12:00,336.014,,,1935-06-30 12:00,143.39,,,,,,
,,,,1927-02-07 12:00,336.59,,,1927-07-01 12:00,144.284,,,1928-03-17 12:00,329.477,,,1928-08-14 12:00,153.791,,,1929-01-08 12:00,332.547,,,,,,,,,,,1929-08-31 12:00,120.281,,,1930-02-22 12:00,337.252,,,1930-07-15 12:00,151.189,,,1930-12-15 12:00,232.153,,,1931-08-29 12:00,152.816,,,1932-01-23 12:00,335.695,,,1932-06-17 12:00,103.454,,,1933-03-07 12:00,335.287,,,1933-07-30 12:00,153.664,,,1933-12-25 12:00,316.169,,,1934-09-10 12:00,149.47,,,1935-02-07 12:00,337.261,,,1935-07-01 12:00,144.34,,,,,,
,,,,1927-02-08 12:00,337.837,,,1927-07-02 12:00,145.244,,,1928-03-18 12:00,330.705,,,1928-08-15 12:00,155.025,,,1929-01-09 12:00,333.693,,,,,,,,,,,1929-09-01 12:00,121.453,,,1930-02-23 12:00,338.503,,,1930-07-16 12:00,152.347,,,1930-12-16 12:00,232.271,,,1931-08-30 12:00,154.055,,,1932-01-24 12:00,336.92,,,1932-06-18 12:00,103.044,,,1933-03-08 12:00,336.533,,,1933-07-31 12:00,154.876,,,1933-12-26 12:00,316.806,,,1934-09-11 12:00,150.704,,,1935-02-08 12:00,338.508,,,1935-07-02 12:00,145.282,,,,,,
,,,,1927-02-09 12:00,339.084,,,1927-07-03 12:00,146.197,,,1928-03-19 12:00,331.934,,,1928-08-16 12:00,156.259,,,1929-01-10 12:00,334.837,,,,,,,,,,,1929-09-02 12:00,122.627,,,1930-02-24 12:00,339.754,,,1930-07-17 12:00,153.504,,,1930-12-17 12:00,232.427,,,1931-08-31 12:00,155.295,,,1932-01-25 12:00,338.144,,,1932-06-19 12:00,102.599,,,1933-03-09 12:00,337.779,,,1933-08-01 12:00,156.089,,,1933-12-27 12:00,317.422,,,1934-09-12 12:00,151.938,,,1935-02-09 12:00,339.755,,,1935-07-03 12:00,146.217,,,,,,
,,,,1927-02-10 12:00,340.331,,,1927-07-04 12:00,147.143,,,1928-03-20 12:00,333.162,,,1928-08-17 12:00,157.493,,,1929-01-11 12:00,335.978,,,,,,,,,,,1929-09-03 12:00,123.802,,,1930-02-25 12:00,341.004,,,1930-07-18 12:00,154.66,,,1930-12-18 12:00,232.62,,,1931-09-01 12:00,156.535,,,1932-01-26 12:00,339.368,,,1932-06-20 12:00,102.123,,,1933-03-10 12:00,339.024,,,1933-08-02 12:00,157.301,,,1933-12-28 12:00,318.014,,,1934-09-13 12:00,153.173,,,1935-02-10 12:00,341.0,,,1935-07-04 12:00,147.143,,,,,,
,,,,1927-02-11 12:00,341.576,,,1927-07-05 12:00,148.08,,,1928-03-21 12:00,334.39,,,1928-08-18 12:00,158.727,,,1929-01-12 12:00,337.116,,,,,,,,,,,1929-09-04 12:00,124.979,,,1930-02-26 12:00,342.255,,,1930-07-19 12:00,155.814,,,1930-12-19 12:00,232.849,,,1931-09-02 12:00,157.776,,,1932-01-27 12:00,340.59,,,1932-06-21 12:00,101.616,,,1933-03-11 12:00,340.269,,,1933-08-03 12:00,158.512,,,1933-12-29 12:00,318.583,,,1934-09-14 12:00,154.409,,,1935-02-11 12:00,342.246,,,1935-07-05 12:00,148.061,,,,,,
,,,,1927-02-12 12:00,342.822,,,1927-07-06 12:00,149.01,,,1928-03-22 12:00,335.619,,,1928-08-19 12:00,159.961,,,1929-01-13 12:00,338.251,,,,,,,,,,,1929-09-05 12:00,126.158,,,1930-02-27 12:00,343.505,,,1930-07-20 12:00,156.966,,,1930-12-20 12:00,233.113,,,1931-09-03 12:00,159.017,,,1932-01-28 12:00,341.812,,,1932-06-22 12:00,101.083,,,1933-03-12 12:00,341.514,,,1933-08-04 12:00,159.723,,,1933-12-30 12:00,319.127,,,1934-09-15 12:00,155.645,,,1935-02-12 12:00,343.491,,,1935-07-06 12:00,148.971,,,,,,
,,,,1927-02-13 12:00,344.067,,,1927-07-07 12:00,149.931,,,1928-03-23 12:00,336.847,,,1928-08-20 12:00,161.195,,,1929-01-14 12:00,339.383,,,,,,,,,,,1929-09-06 12:00,127.338,,,1930-02-28 12:00,344.754,,,1930-07-21 12:00,158.118,,,1930-12-21 12:00,233.412,,,1931-09-04 12:00,160.258,,,1932-01-29 12:00,343.033,,,1932-06-23 12:00,100.527,,,1933-03-13 12:00,342.759,,,1933-08-05 12:00,160.933,,,1933-12-31 12:00,319.645,,,1934-09-16 12:00,156.882,,,1935-02-13 12:00,344.735,,,1935-07-07 12:00,149.871,,,,,,
,,,,1927-02-14 12:00,345.311,,,1927-07-08 12:00,150.843,,,1928-03-24 12:00,338.076,,,1928-08-21 12:00,162.429,,,1929-01-15 12:00,340.511,,,,,,,,,,,1929-09-07 12:00,128.52,,,1930-03-01 12:00,346.004,,,1930-07-22 12:00,159.267,,,1930-12-22 12:00,233.743,,,1931-09-05 12:00,161.5,,,1932-01-30 12:00,344.252,,,1932-06-24 12:00,99.949,,,1933-03-14 12:00,344.004,,,1933-08-06 12:00,162.143,,,1934-01-01 12:00,320.136,,,1934-09-17 12:00,158.119,,,1935-02-14 12:00,345.979,,,1935-07-08 12:00,150.762,,,,,,
,,,,1927-02-15 12:00,346.555,,,1927-07-09 12:00,151.747,,,1928-03-25 12:00,339.304,,,1928-08-22 12:00,163.662,,,1929-01-16 12:00,341.636,,,,,,,,,,,1929-09-08 12:00,129.703,,,1930-03-02 12:00,347.253,,,1930-07-23 12:00,160.415,,,1930-12-23 12:00,234.107,,,1931-09-06 12:00,162.742,,,1932-01-31 12:00,345.471,,,1932-06-25 12:00,99.354,,,1933-03-15 12:00,345.248,,,1933-08-07 12:00,163.353,,,1934-01-02 12:00,320.6,,,1934-09-18 12:00,159.357,,,1935-02-15 12:00,347.222,,,1935-07-09 12:00,151.643,,,,,,
,,,,1927-02-16 12:00,347.799,,,1927-07-10 12:00,152.641,,,1928-03-26 12:00,340.533,,,1928-08-23 12:00,164.896,,,1929-01-17 12:00,342.758,,,,,,,,,,,1929-09-09 12:00,130.888,,,1930-03-03 12:00,348.501,,,1930-07-24 12:00,161.562,,,1930-12-24 12:00,234.501,,,1931-09-07 12:00,163.984,,,1932-02-01 12:00,346.689,,,1932-06-26 12:00,98.746,,,1933-03-16 12:00,346.493,,,1933-08-08 12:00,164.562,,,1934-01-03 12:00,321.035,,,1934-09-19 12:00,160.596,,,1935-02-16 12:00,348.465,,,1935-07-10 12:00,152.514,,,,,,
,,,,1927-02-17 12:00,349.041,,,1927-07-11 12:00,153.525,,,1928-03-27 12:00,341.761,,,1928-08-24 12:00,166.13,,,1929-01-18 12:00,343.875,,,,,,,,,,,1929-09-10 12:00,132.074,,,1930-03-04 12:00,349.75,,,1930-07-25 12:00,162.706,,,1930-12-25 12:00,234.925,,,1931-09-08 12:00,165.226,,,1932-02-02 12:00,347.906,,,1932-06-27 12:00,98.129,,,1933-03-17 12:00,347.737,,,1933-08-09 12:00,165.771,,,1934-01-04 12:00,321.441,,,1934-09-20 12:00,161.835,,,1935-02-17 12:00,349.707,,,1935-07-11 12:00,153.375,,,,,,
