Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice,Timestamp,G.Venus,HighPrice,LowPrice
,,,,1906-11-29 12:00,247.413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910-05-15 12:00,9.148,,,,,,,,,,,1911-11-17 12:00,187.777,,,,,,,,,,,1913-05-24 12:00,27.355,,,,,,,,,,,1914-11-29 12:00,243.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918-05-14 12:00,8.388,,,,,,,,,,,1919-11-16 12:00,186.768,,,,,,,,,,,1921-05-23 12:00,25.578,,,,,,,,,,,1922-11-28 12:00,240.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926-05-14 12:00,8.713,,,,,,,,,,,1927-11-16 12:00,186.733,,,,,,,,,,,1929-05-23 12:00,24.244,,,,,,,,,,,1930-11-28 12:00,236.261,,,,,,,,,,,1932-06-05 12:00,105.358,,,,,,,,,,,,,,,1934-05-14 12:00,9.065,,,,,,,,,,,1935-11-16 12:00,186.76,,
,,,,1906-11-30 12:00,246.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910-05-16 12:00,10.226,,,,,,,,,,,1911-11-18 12:00,188.725,,,,,,,,,,,1913-05-25 12:00,27.667,,,,,,,,,,,1914-11-30 12:00,242.851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918-05-15 12:00,9.472,,,,,,,,,,,1919-11-17 12:00,187.727,,,,,,,,,,,1921-05-24 12:00,25.931,,,,,,,,,,,1922-11-29 12:00,239.538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926-05-15 12:00,9.806,,,,,,,,,,,1927-11-17 12:00,187.712,,,,,,,,,,,1929-05-24 12:00,24.665,,,,,,,,,,,1930-11-29 12:00,235.735,,,,,,,,,,,1932-06-06 12:00,105.417,,,,,,,,,,,,,,,1934-05-15 12:00,10.164,,,,,,,,,,,1935-11-17 12:00,187.757,,
,,,,1906-12-01 12:00,246.196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910-05-17 12:00,11.308,,,,,,,,,,,1911-11-19 12:00,189.682,,,,,,,,,,,1913-05-26 12:00,28.01,,,,,,,,,,,1914-12-01 12:00,242.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918-05-16 12:00,10.559,,,,,,,,,,,1919-11-18 12:00,188.696,,,,,,,,,,,1921-05-25 12:00,26.314,,,,,,,,,,,1922-11-30 12:00,238.979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926-05-16 12:00,10.9,,,,,,,,,,,1927-11-18 12:00,188.699,,,,,,,,,,,1929-05-25 12:00,25.113,,,,,,,,,,,1930-11-30 12:00,235.235,,,,,,,,,,,1932-06-07 12:00,105.437,,,,,,,,,,,,,,,1934-05-16 12:00,11.266,,,,,,,,,,,1935-11-18 12:00,188.762,,
,,,,1906-12-02 12:00,245.595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910-05-18 12:00,12.393,,,,,,,,,,,1911-11-20 12:00,190.648,,,,,,,,,,,1913-05-27 12:00,28.383,,,,,,,,,,,1914-12-02 12:00,241.698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918-05-17 12:00,11.649,,,,,,,,,,,1919-11-19 12:00,189.673,,,,,,,,,,,1921-05-26 12:00,26.725,,,,,,,,,,,1922-12-01 12:00,238.441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926-05-17 12:00,11.998,,,,,,,,,,,1927-11-19 12:00,189.695,,,,,,,,,,,1929-05-26 12:00,25.587,,,,,,,,,,,1930-12-01 12:00,234.764,,,,,,,,,,,1932-06-08 12:00,105.418,,,,,,,,,,,,,,,1934-05-17 12:00,12.371,,,,,,,,,,,1935-11-19 12:00,189.774,,
,,,,1906-12-03 12:00,245.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910-05-19 12:00,13.48,,,,,,,,,,,1911-11-21 12:00,191.623,,,,,,,,,,,1913-05-28 12:00,28.784,,,,,,,,,,,1914-12-03 12:00,241.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918-05-18 12:00,12.741,,,,,,,,,,,1919-11-20 12:00,190.658,,,,,,,,,,,1921-05-27 12:00,27.164,,,,,,,,,,,1922-12-02 12:00,237.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926-05-18 12:00,13.098,,,,,,,,,,,1927-11-20 12:00,190.698,,,,,,,,,,,1929-05-27 12:00,26.085,,,,,,,,,,,1930-12-02 12:00,234.324,,,,,,,,,,,1932-06-09 12:00,105.36,,,,,,,,,,,,,,,1934-05-18 12:00,13.478,,,,,,,,,,,1935-11-20 12:00,190.793,,
,,,,1906-12-04 12:00,244.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910-05-20 12:00,14.571,,,,,,,,,,,1911-11-22 12:00,192.606,,,,,,,,,,,1913-05-29 12:00,29.213,,,,,,,,,,,1914-12-04 12:00,240.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918-05-19 12:00,13.837,,,,,,,,,,,1919-11-21 12:00,191.651,,,,,,,,,,,1921-05-28 12:00,27.628,,,,,,,,,,,1922-12-03 12:00,237.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926-05-19 12:00,14.2,,,,,,,,,,,1927-11-21 12:00,191.708,,,,,,,,,,,1929-05-28 12:00,26.608,,,,,,,,,,,1930-12-03 12:00,233.919,,,,,,,,,,,1932-06-10 12:00,105.262,,,,,,,,,,,,,,,1934-05-19 12:00,14.587,,,,,,,,,,,1935-11-21 12:00,191.819,,
,,,,1906-12-05 12:00,243.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910-05-21 12:00,15.664,,,,,,,,,,,1911-11-23 12:00,193.597,,,,,,,,,,,1913-05-30 12:00,29.668,,,,,,,,,,,1914-12-05 12:00,240.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918-05-20 12:00,14.934,,,,,,,,,,,1919-11-22 12:00,192.652,,,,,,,,,,,1921-05-29 12:00,28.118,,,,,,,,,,,1922-12-04 12:00,236.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926-05-20 12:00,15.305,,,,,,,,,,,1927-11-22 12:00,192.725,,,,,,,,,,,1929-05-29 12:00,27.154,,,,,,,,,,,1930-12-04 12:00,233.55,,,,,,,,,,,1932-06-11 12:00,105.123,,,,,,,,,,,,,,,1934-05-20 12:00,15.699,,,,,,,,,,,1935-11-22 12:00,192.852,,
,,,,1906-12-06 12:00,243.335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910-05-22 12:00,16.76,,,,,,,,,,,1911-11-24 12:00,194.596,,,,,,,,,,,1913-05-31 12:00,30.149,,,,,,,,,,,1914-12-06 12:00,239.657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918-05-21 12:00,16.035,,,,,,,,,,,1919-11-23 12:00,193.661,,,,,,,,,,,1921-05-30 12:00,28.632,,,,,,,,,,,1922-12-05 12:00,236.566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926-05-21 12:00,16.412,,,,,,,,,,,1927-11-23 12:00,193.75,,,,,,,,,,,1929-05-30 12:00,27.722,,,,,,,,,,,1930-12-05 12:00,233.218,,,,,,,,,,,1932-06-12 12:00,104.944,,,,,,,,,,,,,,,1934-05-21 12:00,16.812,,,,,,,,,,,1935-11-23 12:00,193.891,,
,,,,1906-12-07 12:00,242.824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910-05-23 12:00,17.858,,,,,,,,,,,1911-11-25 12:00,195.602,,,,,,,,,,,1913-06-01 12:00,30.654,,,,,,,,,,,1914-12-07 12:00,239.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918-05-22 12:00,17.138,,,,,,,,,,,1919-11-24 12:00,194.676,,,,,,,,,,,1921-05-31 12:00,29.169,,,,,,,,,,,1922-12-06 12:00,236.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926-05-22 12:00,17.521,,,,,,,,,,,1927-11-24 12:00,194.781,,,,,,,,,,,1929-05-31 12:00,28.311,,,,,,,,,,,1930-12-06 12:00,232.926,,,,,,,,,,,1932-06-13 12:00,104.725,,,,,,,,,,,,,,,1934-05-22 12:00,17.928,,,,,,,,,,,1935-11-24 12:00,194.937,,
,,,,1906-12-08 12:00,242.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910-05-24 12:00,18.96,,,,,,,,,,,1911-11-26 12:00,196.615,,,,,,,,,,,1913-06-02 12:00,31.183,,,,,,,,,,,1914-12-08 12:00,238.819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918-05-23 12:00,18.243,,,,,,,,,,,1919-11-25 12:00,195.699,,,,,,,,,,,1921-06-01 12:00,29.729,,,,,,,,,,,1922-12-07 12:00,235.832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926-05-23 12:00,18.633,,,,,,,,,,,1927-11-25 12:00,195.818,,,,,,,,,,,1929-06-01 12:00,28.921,,,,,,,,,,,1930-12-07 12:00,232.675,,,,,,,,,,,1932-06-14 12:00,104.465,,,,,,,,,,,,,,,1934-05-23 12:00,19.046,,,,,,,,,,,1935-11-25 12:00,195.988,,
,,,,1906-12-09 12:00,241.891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910-05-25 12:00,20.063,,,,,,,,,,,1911-11-27 12:00,197.635,,,,,,,,,,,1913-06-03 12:00,31.735,,,,,,,,,,,1914-12-09 12:00,238.454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918-05-24 12:00,19.351,,,,,,,,,,,1919-11-26 12:00,196.728,,,,,,,,,,,1921-06-02 12:00,30.311,,,,,,,,,,,1922-12-08 12:00,235.522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926-05-24 12:00,19.747,,,,,,,,,,,1927-11-26 12:00,196.862,,,,,,,,,,,1929-06-02 12:00,29.55,,,,,,,,,,,1930-12-08 12:00,232.464,,,,,,,,,,,1932-06-15 12:00,104.166,,,,,,,,,,,,,,,1934-05-24 12:00,20.165,,,,,,,,,,,1935-11-26 12:00,197.045,,
,,,,1906-12-10 12:00,241.474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910-05-26 12:00,21.17,,,,,,,,,,,1911-11-28 12:00,198.663,,,,,,,,,,,1913-06-04 12:00,32.308,,,,,,,,,,,1914-12-10 12:00,238.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918-05-25 12:00,20.461,,,,,,,,,,,1919-11-27 12:00,197.763,,,,,,,,,,,1921-06-03 12:00,30.913,,,,,,,,,,,1922-12-09 12:00,235.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926-05-25 12:00,20.863,,,,,,,,,,,1927-11-27 12:00,197.911,,,,,,,,,,,1929-06-03 12:00,30.199,,,,,,,,,,,1930-12-09 12:00,232.295,,,,,,,,,,,1932-06-16 12:00,103.829,,,,,,,,,,,,,,,1934-05-25 12:00,21.287,,,,,,,,,,,1935-11-27 12:00,198.108,,
,,,,1906-12-11 12:00,241.093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910-05-27 12:00,22.278,,,,,,,,,,,1911-11-29 12:00,199.696,,,,,,,,,,,1913-06-05 12:00,32.902,,,,,,,,,,,1914-12-11 12:00,237.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918-05-26 12:00,21.574,,,,,,,,,,,1919-11-28 12:00,198.805,,,,,,,,,,,1921-06-04 12:00,31.535,,,,,,,,,,,1922-12-10 12:00,235.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926-05-26 12:00,21.981,,,,,,,,,,,1927-11-28 12:00,198.967,,,,,,,,,,,1929-06-04 12:00,30.865,,,,,,,,,,,1930-12-10 12:00,232.168,,,,,,,,,,,1932-06-17 12:00,103.454,,,,,,,,,,,,,,,1934-05-26 12:00,22.411,,,,,,,,,,,1935-11-28 12:00,199.176,,
,,,,1906-12-12 12:00,240.749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910-05-28 12:00,23.39,,,,,,,,,,,1911-11-30 12:00,200.736,,,,,,,,,,,1913-06-06 12:00,33.516,,,,,,,,,,,1914-12-12 12:00,237.593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918-05-27 12:00,22.688,,,,,,,,,,,1919-11-29 12:00,199.852,,,,,,,,,,,1921-06-05 12:00,32.176,,,,,,,,,,,1922-12-11 12:00,234.837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926-05-27 12:00,23.102,,,,,,,,,,,1927-11-29 12:00,200.027,,,,,,,,,,,1929-06-05 12:00,31.549,,,,,,,,,,,1930-12-11 12:00,232.083,,,,,,,,,,,1932-06-18 12:00,103.044,,,,,,,,,,,,,,,1934-05-27 12:00,23.537,,,,,,,,,,,1935-11-29 12:00,200.249,,
,,,,1906-12-13 12:00,240.444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910-05-29 12:00,24.503,,,,,,,,,,,1911-12-01 12:00,201.782,,,,,,,,,,,1913-06-07 12:00,34.149,,,,,,,,,,,1914-12-13 12:00,237.388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918-05-28 12:00,23.805,,,,,,,,,,,1919-11-30 12:00,200.906,,,,,,,,,,,1921-06-06 12:00,32.835,,,,,,,,,,,1922-12-12 12:00,234.692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926-05-28 12:00,24.224,,,,,,,,,,,1927-11-30 12:00,201.094,,,,,,,,,,,1929-06-06 12:00,32.25,,,,,,,,,,,1930-12-12 12:00,232.039,,,,,,,,,,,1932-06-19 12:00,102.599,,,,,,,,,,,,,,,1934-05-28 12:00,24.664,,,,,,,,,,,1935-11-30 12:00,201.327,,
,,,,1906-12-14 12:00,240.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910-05-30 12:00,25.619,,,,,,,,,,,1911-12-02 12:00,202.834,,,,,,,,,,,1913-06-08 12:00,34.801,,,,,,,,,,,1914-12-14 12:00,237.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918-05-29 12:00,24.924,,,,,,,,,,,1919-12-01 12:00,201.965,,,,,,,,,,,1921-06-07 12:00,33.512,,,,,,,,,,,1922-12-13 12:00,234.588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926-05-29 12:00,25.349,,,,,,,,,,,1927-12-01 12:00,202.165,,,,,,,,,,,1929-06-07 12:00,32.966,,,,,,,,,,,1930-12-13 12:00,232.037,,,,,,,,,,,1932-06-20 12:00,102.123,,,,,,,,,,,,,,,1934-05-29 12:00,25.794,,,,,,,,,,,1935-12-01 12:00,202.411,,
,,,,1906-12-15 12:00,239.954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910-05-31 12:00,26.736,,,,,,,,,,,1911-12-03 12:00,203.892,,,,,,,,,,,1913-06-09 12:00,35.47,,,,,,,,,,,1914-12-15 12:00,237.101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918-05-30 12:00,26.046,,,,,,,,,,,1919-12-02 12:00,203.03,,,,,,,,,,,1921-06-08 12:00,34.206,,,,,,,,,,,1922-12-14 12:00,234.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926-05-30 12:00,26.475,,,,,,,,,,,1927-12-02 12:00,203.242,,,,,,,,,,,1929-06-08 12:00,33.698,,,,,,,,,,,1930-12-14 12:00,232.075,,,,,,,,,,,1932-06-21 12:00,101.616,,,,,,,,,,,,,,,1934-05-30 12:00,26.925,,,,,,,,,,,1935-12-02 12:00,203.498,,
,,,,1906-12-16 12:00,239.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910-06-01 12:00,27.856,,,,,,,,,,,1911-12-04 12:00,204.955,,,,,,,,,,,1913-06-10 12:00,36.157,,,,,,,,,,,1914-12-16 12:00,237.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918-05-31 12:00,27.169,,,,,,,,,,,1919-12-03 12:00,204.1,,,,,,,,,,,1921-06-09 12:00,34.915,,,,,,,,,,,1922-12-15 12:00,234.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926-05-31 12:00,27.603,,,,,,,,,,,1927-12-03 12:00,204.323,,,,,,,,,,,1929-06-09 12:00,34.445,,,,,,,,,,,1930-12-15 12:00,232.153,,,,,,,,,,,1932-06-22 12:00,101.083,,,,,,,,,,,,,,,1934-05-31 12:00,28.058,,,,,,,,,,,1935-12-03 12:00,204.591,,
,,,,1906-12-17 12:00,239.627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910-06-02 12:00,28.978,,,,,,,,,,,1911-12-05 12:00,206.024,,,,,,,,,,,1913-06-11 12:00,36.86,,,,,,,,,,,1914-12-17 12:00,236.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918-06-01 12:00,28.294,,,,,,,,,,,1919-12-04 12:00,205.175,,,,,,,,,,,1921-06-10 12:00,35.641,,,,,,,,,,,1922-12-16 12:00,234.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926-06-01 12:00,28.734,,,,,,,,,,,1927-12-04 12:00,205.41,,,,,,,,,,,1929-06-10 12:00,35.206,,,,,,,,,,,1930-12-16 12:00,232.271,,,,,,,,,,,1932-06-23 12:00,100.527,,,,,,,,,,,,,,,1934-06-01 12:00,29.193,,,,,,,,,,,1935-12-04 12:00,205.688,,
,,,,1906-12-18 12:00,239.526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910-06-03 12:00,30.102,,,,,,,,,,,1911-12-06 12:00,207.098,,,,,,,,,,,1913-06-12 12:00,37.579,,,,,,,,,,,1914-12-18 12:00,236.981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918-06-02 12:00,29.421,,,,,,,,,,,1919-12-05 12:00,206.256,,,,,,,,,,,1921-06-11 12:00,36.381,,,,,,,,,,,1922-12-17 12:00,234.586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926-06-02 12:00,29.866,,,,,,,,,,,1927-12-05 12:00,206.501,,,,,,,,,,,1929-06-11 12:00,35.98,,,,,,,,,,,1930-12-17 12:00,232.427,,,,,,,,,,,1932-06-24 12:00,99.949,,,,,,,,,,,,,,,1934-06-02 12:00,30.33,,,,,,,,,,,1935-12-05 12:00,206.789,,
,,,,1906-12-19 12:00,239.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910-06-04 12:00,31.228,,,,,,,,,,,1911-12-07 12:00,208.178,,,,,,,,,,,1913-06-13 12:00,38.313,,,,,,,,,,,1914-12-19 12:00,237.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918-06-03 12:00,30.55,,,,,,,,,,,1919-12-06 12:00,207.341,,,,,,,,,,,1921-06-12 12:00,37.136,,,,,,,,,,,1922-12-18 12:00,234.685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926-06-03 12:00,30.999,,,,,,,,,,,1927-12-06 12:00,207.596,,,,,,,,,,,1929-06-12 12:00,36.768,,,,,,,,,,,1930-12-18 12:00,232.62,,,,,,,,,,,1932-06-25 12:00,99.354,,,,,,,,,,,,,,,1934-06-03 12:00,31.468,,,,,,,,,,,1935-12-06 12:00,207.894,,
,,,,1906-12-20 12:00,239.447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910-06-05 12:00,32.356,,,,,,,,,,,1911-12-08 12:00,209.262,,,,,,,,,,,1913-06-14 12:00,39.061,,,,,,,,,,,1914-12-20 12:00,237.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918-06-04 12:00,31.681,,,,,,,,,,,1919-12-07 12:00,208.431,,,,,,,,,,,1921-06-13 12:00,37.904,,,,,,,,,,,1922-12-19 12:00,234.823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926-06-04 12:00,32.135,,,,,,,,,,,1927-12-07 12:00,208.696,,,,,,,,,,,1929-06-13 12:00,37.568,,,,,,,,,,,1930-12-19 12:00,232.849,,,,,,,,,,,1932-06-26 12:00,98.746,,,,,,,,,,,,,,,1934-06-04 12:00,32.608,,,,,,,,,,,1935-12-07 12:00,209.004,,
,,,,1906-12-21 12:00,239.468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910-06-06 12:00,33.486,,,,,,,,,,,1911-12-09 12:00,210.351,,,,,,,,,,,1913-06-15 12:00,39.824,,,,,,,,,,,1914-12-21 12:00,237.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918-06-05 12:00,32.814,,,,,,,,,,,1919-12-08 12:00,209.526,,,,,,,,,,,1921-06-14 12:00,38.686,,,,,,,,,,,1922-12-20 12:00,234.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926-06-05 12:00,33.272,,,,,,,,,,,1927-12-08 12:00,209.801,,,,,,,,,,,1929-06-14 12:00,38.381,,,,,,,,,,,1930-12-20 12:00,233.113,,,,,,,,,,,1932-06-27 12:00,98.129,,,,,,,,,,,,,,,1934-06-05 12:00,33.75,,,,,,,,,,,1935-12-08 12:00,210.117,,
,,,,1906-12-22 12:00,239.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910-06-07 12:00,34.617,,,,,,,,,,,1911-12-10 12:00,211.445,,,,,,,,,,,1913-06-16 12:00,40.601,,,,,,,,,,,1914-12-22 12:00,237.379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918-06-06 12:00,33.949,,,,,,,,,,,1919-12-09 12:00,210.625,,,,,,,,,,,1921-06-15 12:00,39.481,,,,,,,,,,,1922-12-21 12:00,235.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926-06-06 12:00,34.411,,,,,,,,,,,1927-12-09 12:00,210.909,,,,,,,,,,,1929-06-15 12:00,39.205,,,,,,,,,,,1930-12-21 12:00,233.412,,,,,,,,,,,1932-06-28 12:00,97.505,,,,,,,,,,,,,,,1934-06-06 12:00,34.893,,,,,,,,,,,1935-12-09 12:00,211.235,,
,,,,1906-12-23 12:00,239.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910-06-08 12:00,35.75,,,,,,,,,,,1911-12-11 12:00,212.543,,,,,,,,,,,1913-06-17 12:00,41.391,,,,,,,,,,,1914-12-23 12:00,237.573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918-06-07 12:00,35.085,,,,,,,,,,,1919-12-10 12:00,211.728,,,,,,,,,,,1921-06-16 12:00,40.288,,,,,,,,,,,1922-12-22 12:00,235.458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926-06-07 12:00,35.552,,,,,,,,,,,1927-12-10 12:00,212.022,,,,,,,,,,,1929-06-16 12:00,40.04,,,,,,,,,,,1930-12-22 12:00,233.743,,,,,,,,,,,1932-06-29 12:00,96.88,,,,,,,,,,,,,,,1934-06-07 12:00,36.038,,,,,,,,,,,1935-12-10 12:00,212.356,,
,,,,1906-12-24 12:00,239.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910-06-09 12:00,36.885,,,,,,,,,,,1911-12-12 12:00,213.646,,,,,,,,,,,1913-06-18 12:00,42.193,,,,,,,,,,,1914-12-24 12:00,237.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918-06-08 12:00,36.223,,,,,,,,,,,1919-12-11 12:00,212.836,,,,,,,,,,,1921-06-17 12:00,41.107,,,,,,,,,,,1922-12-23 12:00,235.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926-06-08 12:00,36.694,,,,,,,,,,,1927-12-11 12:00,213.139,,,,,,,,,,,1929-06-17 12:00,40.886,,,,,,,,,,,1930-12-23 12:00,234.107,,,,,,,,,,,1932-06-30 12:00,96.257,,,,,,,,,,,,,,,1934-06-08 12:00,37.184,,,,,,,,,,,1935-12-11 12:00,213.481,,
